investor_id,amfi_code,transaction_date,transaction_type,amount_inr,kyc_status
INV100029,125498,2025-08-01,SIP,4972,Verified
INV100029,120841,2025-10-30,SIP,5022,Verified
INV100029,120841,2026-01-18,SIP,5240,Verified
INV100029,125498,2026-02-17,SIP,4787,Verified
INV100029,125498,2026-04-12,SIP,5010,Verified
INV100029,125498,2026-05-01,SIP,4660,Verified
INV100029,125498,2026-05-17,SIP,5027,Verified
INV100030,120503,2026-03-23,SIP,2879,Verified
INV100030,101206,2026-04-01,Lumpsum,25000,Verified
INV100030,120844,2026-04-14,Lumpsum,5000,Verified
INV100030,120503,2026-04-25,SIP,3049,Verified
INV100030,125498,2026-05-25,SIP,2908,Verified
INV100031,120504,2022-07-22,SIP,895,Pending
INV100031,120504,2022-08-20,SIP,1099,Pending
INV100031,120504,2022-09-19,SIP,1027,Pending
INV100031,120504,2022-10-22,SIP,901,Pending
INV100031,101207,2022-11-14,SIP,965,Pending
INV100031,101207,2022-12-19,SIP,985,Pending
INV100031,101207,2023-01-10,SIP,863,Pending
INV100031,101207,2023-02-08,SIP,991,Pending
INV100031,120504,2023-03-08,SIP,1059,Pending
INV100031,120504,2023-04-06,SIP,894,Pending
INV100031,120504,2023-05-08,SIP,1015,Pending
INV100031,120504,2025-04-28,Redemption,2000,Pending
INV100031,101208,2025-06-23,Lumpsum,5000,Pending
INV100032,149323,2025-07-07,SIP,1493,Verified
INV100032,149323,2025-08-12,SIP,1483,Verified
INV100032,100025,2025-08-13,Lumpsum,50000,Verified
INV100032,149323,2025-09-02,SIP,1440,Verified
INV100032,149323,2025-10-04,SIP,1529,Verified
INV100032,149323,2025-11-23,SIP,1446,Verified
INV100032,149323,2026-01-22,SIP,1473,Verified
INV100032,100033,2026-01-31,Lumpsum,50000,Verified
INV100032,120844,2026-03-07,Lumpsum,50000,Verified
INV100032,149323,2026-03-15,SIP,1453,Verified
INV100033,100025,2023-11-19,SIP,1501,Pending
INV100033,100025,2023-12-18,SIP,1525,Pending
INV100033,100025,2024-01-16,SIP,1391,Pending
INV100033,100025,2024-02-09,SIP,1502,Pending
INV100033,100025,2024-03-14,SIP,1334,Pending
INV100033,100025,2024-04-14,SIP,1589,Pending
INV100033,100025,2024-05-13,SIP,1541,Pending
INV100033,100025,2024-05-14,Redemption,20000,Pending
INV100033,100025,2024-06-09,SIP,1492,Pending
INV100033,100025,2024-07-02,SIP,1325,Pending
INV100033,100025,2024-08-04,SIP,1427,Pending
INV100033,100025,2024-09-01,SIP,1397,Pending
INV100033,100025,2024-09-25,SIP,1487,Pending
INV100033,100025,2024-10-22,SIP,1528,Pending
INV100033,100025,2024-11-22,SIP,1524,Pending
INV100033,100025,2024-12-22,SIP,1618,Pending
INV100033,100025,2025-01-16,SIP,1496,Pending
INV100033,100025,2025-02-19,SIP,1594,Pending
INV100033,100025,2025-03-15,SIP,1477,Pending
INV100033,100025,2025-04-19,SIP,1538,Pending
INV100033,100025,2025-05-19,SIP,1484,Pending
INV100033,100025,2025-06-16,SIP,1521,Pending
INV100033,100025,2025-07-14,SIP,1497,Pending
INV100033,100025,2025-08-13,SIP,1450,Pending
INV100033,100025,2025-09-14,SIP,1718,Pending
INV100033,100025,2025-10-06,SIP,1524,Pending
INV100033,100025,2025-11-01,SIP,1543,Pending
INV100033,100025,2025-12-01,SIP,1557,Pending
INV100033,100025,2026-01-04,SIP,1514,Pending
INV100033,100025,2026-02-07,SIP,1325,Pending
INV100033,100025,2026-03-15,SIP,1528,Pending
INV100033,100025,2026-04-18,SIP,1409,Pending
INV100033,100025,2026-05-14,SIP,1510,Pending
INV100034,120504,2022-06-24,SIP,2777,Verified
INV100034,120504,2022-08-09,SIP,2983,Verified
INV100034,102887,2022-10-16,SIP,2896,Verified
INV100034,120504,2022-11-19,SIP,3190,Verified
INV100034,120504,2023-01-13,SIP,2965,Verified
INV100034,102887,2023-01-26,SIP,3058,Verified
INV100034,120504,2023-02-04,SIP,3019,Verified
INV100034,102887,2023-05-07,SIP,2835,Verified
INV100034,102887,2023-06-18,SIP,3178,Verified
INV100034,120504,2023-07-19,SIP,3033,Verified
INV100034,120504,2023-09-02,SIP,2896,Verified
INV100034,120504,2023-10-15,SIP,2761,Verified
INV100034,102887,2023-12-01,SIP,2966,Verified
INV100034,120504,2023-12-13,SIP,3148,Verified
INV100034,102887,2024-02-03,SIP,2958,Verified
INV100034,102887,2024-02-17,SIP,2847,Verified
INV100034,102887,2024-03-22,SIP,2905,Verified
INV100034,120504,2024-05-18,SIP,2920,Verified
INV100034,102887,2024-07-06,SIP,3130,Verified
INV100034,120504,2024-08-09,SIP,2765,Verified
INV100034,120504,2024-08-26,SIP,3026,Verified
INV100034,102887,2024-09-15,SIP,3061,Verified
INV100034,100025,2025-07-15,Lumpsum,5000,Verified
INV100035,120844,2022-05-08,SIP,1955,Verified
INV100035,101206,2022-05-31,Lumpsum,5000,Verified
INV100035,120844,2022-06-27,SIP,2102,Verified
INV100035,120844,2022-08-07,SIP,1942,Verified
INV100035,120844,2022-08-12,SIP,2064,Verified
INV100035,120844,2022-09-23,SIP,1899,Verified
INV100035,125497,2022-11-06,Lumpsum,5000,Verified
INV100035,120844,2022-11-09,SIP,1942,Verified
INV100035,120844,2022-12-13,SIP,2060,Verified
INV100035,120844,2022-12-31,SIP,2104,Verified
INV100035,120844,2023-01-17,SIP,1934,Verified
INV100035,120844,2023-04-10,SIP,2112,Verified
INV100035,120844,2023-05-26,SIP,1906,Verified
INV100035,120844,2023-06-29,SIP,2007,Verified
INV100035,120844,2023-08-13,SIP,1991,Verified
INV100035,120844,2023-09-26,SIP,1979,Verified
INV100035,120844,2023-10-12,SIP,1949,Verified
INV100035,120844,2023-12-14,SIP,1864,Verified
INV100035,120844,2025-10-03,Redemption,10000,Verified
INV100036,102887,2023-07-06,SIP,970,Verified
INV100036,119552,2023-08-06,SIP,1054,Verified
INV100036,119552,2023-10-02,SIP,1085,Verified
INV100036,102887,2023-12-31,SIP,1003,Verified
INV100036,119552,2024-01-21,SIP,962,Verified
INV100036,119552,2024-02-22,SIP,948,Verified
INV100036,102887,2024-04-04,SIP,940,Verified
INV100036,102887,2024-06-04,SIP,1140,Verified
INV100036,102887,2024-07-09,SIP,1003,Verified
INV100036,119552,2024-07-28,SIP,1055,Verified
INV100036,119552,2025-05-26,Redemption,20000,Verified
INV100036,120506,2025-07-30,Lumpsum,10000,Verified
INV100037,120506,2025-04-14,SIP,2110,Verified
INV100037,120506,2025-05-07,SIP,2030,Verified
INV100037,120506,2025-06-10,SIP,1835,Verified
INV100037,120506,2025-07-09,SIP,2027,Verified
INV100037,120506,2025-08-06,SIP,1815,Verified
INV100037,120506,2025-09-03,SIP,1968,Verified
INV100037,125498,2025-09-05,Lumpsum,10000,Verified
INV100037,120506,2025-10-02,SIP,1944,Verified
INV100037,120506,2025-10-30,SIP,1997,Verified
INV100037,120506,2025-11-30,SIP,1970,Verified
INV100037,120506,2025-12-28,SIP,2009,Verified
INV100037,120506,2026-01-19,SIP,2047,Verified
INV100037,120506,2026-01-21,Redemption,20000,Verified
INV100037,149323,2026-02-07,Lumpsum,10000,Verified
INV100037,120506,2026-02-17,SIP,2003,Verified
INV100037,120506,2026-03-22,SIP,1805,Verified
INV100037,120506,2026-04-13,SIP,2027,Verified
INV100037,120506,2026-05-12,SIP,2017,Verified
INV100037,120842,2026-05-26,Lumpsum,50000,Verified
INV100038,120504,2023-01-25,SIP,5014,Verified
INV100038,120503,2023-02-14,Lumpsum,5000,Verified
INV100038,120504,2023-02-18,SIP,5103,Verified
INV100038,120504,2023-03-22,SIP,5021,Verified
INV100038,120504,2023-04-22,SIP,4936,Verified
INV100038,120504,2023-05-29,SIP,4775,Verified
INV100038,120504,2023-06-25,SIP,5002,Verified
INV100038,120504,2023-07-29,SIP,4626,Verified
INV100038,125498,2023-08-03,Lumpsum,10000,Verified
INV100038,120504,2023-08-21,SIP,4491,Verified
INV100038,120504,2023-09-20,SIP,4721,Verified
INV100038,120504,2023-10-18,SIP,5165,Verified
INV100038,120504,2023-11-13,SIP,5057,Verified
INV100038,120504,2023-12-11,SIP,5168,Verified
INV100038,120504,2024-01-12,SIP,4828,Verified
INV100038,120504,2024-02-10,SIP,5260,Verified
INV100038,120504,2024-03-12,SIP,4651,Verified
INV100038,120504,2024-04-14,SIP,4729,Verified
INV100038,120504,2024-05-21,SIP,5256,Verified
INV100038,120504,2024-06-21,SIP,5039,Verified
INV100038,120504,2024-07-19,SIP,5169,Verified
INV100038,120841,2024-08-09,Lumpsum,5000,Verified
INV100038,120504,2024-08-16,SIP,5058,Verified
INV100038,120504,2024-10-29,SIP,4860,Verified
INV100038,120504,2024-12-27,SIP,4702,Verified
INV100038,120504,2025-02-20,SIP,4543,Verified
INV100038,120504,2025-05-04,SIP,5452,Verified
INV100038,120504,2025-07-23,SIP,4594,Verified
INV100038,120504,2025-10-04,SIP,5355,Verified
INV100038,120504,2025-12-04,SIP,5025,Verified
INV100038,120504,2026-01-18,SIP,5066,Verified
INV100038,120504,2026-03-14,SIP,5049,Verified
INV100038,120504,2026-05-03,SIP,5135,Verified
INV100039,149322,2025-08-25,SIP,10073,Verified
INV100039,125498,2025-09-22,SIP,9610,Verified
INV100039,149322,2025-10-24,SIP,10275,Verified
INV100039,125498,2025-11-11,SIP,8477,Verified
INV100039,149322,2025-12-08,SIP,10512,Verified
INV100039,149322,2026-01-05,SIP,9454,Verified
INV100039,149322,2026-02-08,SIP,9040,Verified
INV100039,149322,2026-03-14,SIP,9404,Verified
INV100039,149322,2026-04-10,SIP,9492,Verified
INV100039,149322,2026-05-13,SIP,9141,Verified
INV100039,149322,2026-05-14,Redemption,10000,Verified
INV100040,102887,2022-07-01,SIP,937,Verified
INV100040,102887,2022-07-31,SIP,939,Verified
INV100040,102887,2022-08-19,SIP,982,Verified
INV100040,102887,2022-09-08,SIP,963,Verified
INV100040,102887,2022-10-03,SIP,957,Verified
INV100040,102887,2022-11-12,SIP,1002,Verified
INV100040,102887,2022-12-13,SIP,912,Verified
INV100040,102887,2023-01-08,SIP,1010,Verified
INV100040,102887,2023-02-01,SIP,1045,Verified
INV100040,102887,2023-03-26,SIP,986,Verified
INV100040,102887,2023-05-25,SIP,1008,Verified
INV100040,119551,2023-07-17,Lumpsum,25000,Verified
INV100040,102887,2023-07-23,SIP,987,Verified
INV100040,102887,2023-09-24,SIP,964,Verified
INV100040,102887,2023-12-03,SIP,1011,Verified
INV100040,102887,2024-02-06,SIP,979,Verified
INV100040,102887,2024-04-19,SIP,989,Verified
INV100041,119599,2023-09-14,SIP,1944,Verified
INV100041,119599,2023-10-14,SIP,1975,Verified
INV100041,119599,2023-11-09,SIP,1972,Verified
INV100041,119599,2023-12-09,SIP,1924,Verified
INV100041,119599,2024-01-04,SIP,1864,Verified
INV100041,119599,2024-02-04,SIP,2054,Verified
INV100041,119599,2024-03-05,SIP,2096,Verified
INV100041,119599,2024-04-04,SIP,2039,Verified
INV100041,119599,2024-05-05,SIP,1991,Verified
INV100041,119599,2024-06-01,SIP,2221,Verified
INV100041,119599,2024-06-29,SIP,1934,Verified
INV100041,119599,2024-07-30,SIP,2025,Verified
INV100041,119599,2024-08-23,SIP,2112,Verified
INV100041,119599,2024-09-21,SIP,1889,Verified
INV100041,119599,2024-10-25,SIP,2062,Verified
INV100041,119599,2024-11-18,SIP,2177,Verified
INV100041,119599,2024-11-22,Redemption,2000,Verified
INV100041,119599,2024-12-20,SIP,1999,Verified
INV100041,119599,2025-01-25,SIP,2015,Verified
INV100041,119599,2025-02-23,SIP,1934,Verified
INV100042,100025,2026-02-09,SIP,1305,Verified
INV100042,149323,2026-03-11,SIP,1598,Verified
INV100042,120844,2026-03-14,Lumpsum,5000,Verified
INV100042,100025,2026-04-08,SIP,1549,Verified
INV100042,149323,2026-05-06,SIP,1555,Verified
INV100043,120503,2024-04-06,SIP,1549,Pending
INV100043,120503,2024-05-07,SIP,1507,Pending
INV100043,120503,2024-06-01,SIP,1557,Pending
INV100043,120503,2024-06-26,SIP,1586,Pending
INV100043,120503,2024-08-06,SIP,1527,Pending
INV100043,120503,2024-09-07,SIP,1464,Pending
INV100043,120503,2024-09-29,SIP,1455,Pending
INV100043,120503,2024-10-24,SIP,1392,Pending
INV100043,120503,2024-11-29,SIP,1520,Pending
INV100043,120503,2024-12-30,SIP,1477,Pending
INV100043,120503,2025-01-28,SIP,1572,Pending
INV100043,120503,2025-02-26,SIP,1539,Pending
INV100043,120503,2025-03-27,SIP,1475,Pending
INV100043,120503,2025-04-20,SIP,1352,Pending
INV100043,120503,2025-05-18,SIP,1504,Pending
INV100043,120503,2025-06-11,SIP,1498,Pending
INV100043,120503,2025-07-11,SIP,1339,Pending
INV100043,120503,2025-08-06,SIP,1530,Pending
INV100043,120503,2025-09-06,SIP,1414,Pending
INV100043,120503,2025-10-06,SIP,1576,Pending
INV100043,120503,2025-11-08,SIP,1493,Pending
INV100043,119552,2025-11-24,Lumpsum,25000,Pending
INV100043,120503,2025-12-06,SIP,1453,Pending
INV100043,120503,2026-01-06,SIP,1514,Pending
INV100043,120503,2026-02-07,SIP,1509,Pending
INV100043,120503,2026-03-12,SIP,1507,Pending
INV100043,120503,2026-04-14,SIP,1565,Pending
INV100043,120503,2026-05-10,SIP,1365,Pending
INV100044,101206,2022-03-28,SIP,1024,Verified
INV100044,101206,2022-05-01,SIP,1024,Verified
INV100044,101206,2022-05-14,Redemption,10000,Verified
INV100044,101206,2022-05-29,SIP,1003,Verified
INV100044,120841,2022-06-28,SIP,1038,Verified
INV100044,120841,2022-07-30,SIP,1002,Verified
INV100044,101206,2022-08-24,SIP,999,Verified
INV100044,101206,2022-09-23,SIP,1110,Verified
INV100044,120841,2022-10-20,SIP,1053,Verified
INV100044,101206,2022-12-25,SIP,1116,Verified
INV100044,101206,2023-02-25,SIP,961,Verified
INV100044,120841,2023-04-28,SIP,1012,Verified
INV100044,101206,2023-07-11,SIP,1062,Verified
INV100044,120841,2023-09-14,SIP,984,Verified
INV100044,101206,2023-12-16,SIP,965,Verified
INV100044,120841,2024-02-13,SIP,953,Verified
INV100045,120843,2024-04-21,SIP,5083,Pending
INV100045,120843,2024-05-17,SIP,5169,Pending
INV100045,120843,2024-06-13,SIP,4870,Pending
INV100045,120843,2024-07-09,SIP,5325,Pending
INV100045,120843,2024-08-10,SIP,5151,Pending
INV100045,120843,2024-09-13,SIP,5703,Pending
INV100045,120843,2024-10-06,SIP,4816,Pending
INV100045,120843,2024-11-02,SIP,4788,Pending
INV100045,120843,2024-11-27,SIP,4926,Pending
INV100045,120843,2024-12-22,SIP,5083,Pending
INV100045,120843,2025-01-21,SIP,5120,Pending
INV100045,120843,2025-02-22,SIP,5150,Pending
INV100045,120843,2025-03-22,SIP,5530,Pending
INV100045,120843,2025-04-21,SIP,4535,Pending
INV100045,120843,2025-05-16,SIP,4565,Pending
INV100045,120503,2025-05-23,Lumpsum,5000,Pending
INV100045,120843,2025-06-15,SIP,4970,Pending
INV100045,120843,2025-07-13,SIP,5502,Pending
INV100045,125498,2025-09-02,Lumpsum,5000,Pending
INV100045,120503,2026-02-13,Lumpsum,5000,Pending
INV100046,120503,2023-06-05,SIP,1955,Verified
INV100046,120841,2023-07-06,SIP,2061,Verified
INV100046,120841,2023-08-03,SIP,2097,Verified
INV100046,120841,2023-09-07,SIP,2177,Verified
INV100046,120503,2023-10-03,SIP,2001,Verified
INV100046,120503,2023-11-01,SIP,1936,Verified
INV100046,120841,2023-11-25,SIP,1924,Verified
INV100046,120841,2023-12-25,SIP,1921,Verified
INV100046,120503,2024-01-19,SIP,2015,Verified
INV100046,120503,2024-02-20,SIP,2218,Verified
INV100046,120503,2024-03-22,SIP,1893,Verified
INV100046,120503,2024-04-15,SIP,2158,Verified
INV100046,119599,2024-04-17,Lumpsum,10000,Verified
INV100046,120841,2024-05-11,SIP,1997,Verified
INV100046,120503,2024-06-09,SIP,1910,Verified
INV100046,120503,2024-07-07,SIP,1920,Verified
INV100046,120841,2024-07-27,Redemption,10000,Verified
INV100046,120841,2024-07-31,SIP,2094,Verified
INV100046,120841,2024-08-31,SIP,1842,Verified
INV100046,120503,2024-09-27,SIP,1995,Verified
INV100046,120841,2024-10-31,SIP,1992,Verified
INV100046,120841,2024-12-02,SIP,1762,Verified
INV100046,120503,2025-01-05,SIP,2033,Verified
INV100046,120503,2025-02-04,SIP,2108,Verified
INV100046,120841,2025-03-08,SIP,1922,Verified
INV100046,120841,2025-04-07,SIP,1981,Verified
INV100046,120503,2025-05-08,SIP,2060,Verified
INV100046,120503,2025-06-06,SIP,1816,Verified
INV100046,120841,2025-07-04,SIP,1891,Verified
INV100046,120503,2025-08-05,SIP,2090,Verified
INV100046,120503,2025-09-04,SIP,1873,Verified
INV100046,120841,2025-10-11,SIP,1946,Verified
INV100046,120841,2025-11-02,SIP,2001,Verified
INV100046,120844,2025-11-15,Lumpsum,50000,Verified
INV100047,149323,2024-11-14,Lumpsum,5000,Verified
INV100047,125497,2025-01-05,SIP,1046,Verified
INV100047,125497,2025-04-11,SIP,963,Verified
INV100047,125497,2025-05-15,SIP,985,Verified
INV100047,125497,2025-06-19,SIP,956,Verified
INV100047,125497,2025-06-24,SIP,979,Verified
INV100047,101206,2025-07-01,Lumpsum,10000,Verified
INV100047,101208,2025-08-13,Lumpsum,5000,Verified
INV100048,120843,2024-04-24,SIP,1480,Verified
INV100048,120843,2024-06-16,SIP,1594,Verified
INV100048,119093,2024-08-02,Lumpsum,50000,Verified
INV100048,120843,2024-08-22,SIP,1500,Verified
INV100048,120843,2024-08-27,SIP,1538,Verified
INV100048,120843,2024-09-01,SIP,1610,Verified
INV100048,120843,2024-10-19,SIP,1574,Verified
INV100048,120843,2024-11-14,SIP,1384,Verified
INV100048,120843,2025-01-03,SIP,1498,Verified
INV100048,120843,2025-01-29,Redemption,20000,Verified
INV100048,120843,2025-02-07,SIP,1506,Verified
INV100048,120843,2025-05-18,SIP,1562,Verified
INV100048,120843,2025-07-22,SIP,1563,Verified
INV100048,120843,2025-10-04,SIP,1486,Verified
INV100048,120843,2025-10-09,SIP,1486,Verified
INV100048,120843,2025-12-09,SIP,1428,Verified
INV100048,120843,2026-01-19,SIP,1449,Verified
INV100048,120843,2026-04-04,SIP,1556,Verified
INV100049,118636,2022-12-25,SIP,4751,Verified
INV100049,118636,2023-01-22,SIP,5120,Verified
INV100049,118636,2023-03-03,SIP,5370,Verified
INV100049,118636,2023-04-06,SIP,4904,Verified
INV100049,118636,2023-05-02,SIP,5197,Verified
INV100049,118636,2023-05-27,SIP,4941,Verified
INV100049,118636,2023-06-25,SIP,5398,Verified
INV100049,118636,2023-07-23,SIP,4391,Verified
INV100049,118636,2023-08-24,SIP,4826,Verified
INV100049,118636,2023-09-23,SIP,4979,Verified
INV100049,118636,2023-10-21,SIP,5197,Verified
INV100049,118636,2023-11-13,SIP,4871,Verified
INV100049,118636,2023-12-15,SIP,4847,Verified
INV100049,118636,2024-01-07,SIP,5167,Verified
INV100049,119095,2024-06-03,Lumpsum,100000,Verified
INV100050,118634,2022-10-11,SIP,500,Verified
INV100050,118634,2022-11-12,SIP,500,Verified
INV100050,118634,2022-12-15,SIP,507,Verified
INV100050,118634,2023-01-11,SIP,500,Verified
INV100050,118634,2023-02-03,SIP,507,Verified
INV100050,118634,2023-03-03,SIP,500,Verified
INV100050,118634,2023-03-30,SIP,500,Verified
INV100050,118634,2023-05-05,SIP,500,Verified
INV100050,118634,2023-05-29,SIP,527,Verified
INV100050,120503,2023-06-30,Lumpsum,25000,Verified
INV100050,118634,2023-07-03,SIP,500,Verified
INV100050,118634,2023-07-30,SIP,515,Verified
INV100050,118634,2023-08-19,SIP,500,Verified
INV100050,118634,2023-09-16,SIP,538,Verified
INV100050,118634,2023-10-14,SIP,502,Verified
INV100050,118634,2023-11-17,SIP,552,Verified
INV100050,118634,2023-12-14,SIP,500,Verified
INV100050,118634,2024-01-20,SIP,500,Verified
INV100050,118634,2024-02-23,SIP,500,Verified
INV100050,118634,2024-03-24,SIP,500,Verified
INV100050,118634,2024-04-19,SIP,500,Verified
INV100050,118634,2024-05-20,SIP,524,Verified
INV100050,118634,2024-06-18,SIP,501,Verified
INV100050,118634,2024-07-20,SIP,500,Verified
INV100050,118634,2024-08-21,SIP,520,Verified
INV100050,118634,2024-09-30,SIP,500,Verified
INV100050,118634,2024-10-28,SIP,519,Verified
INV100050,118634,2024-11-30,SIP,500,Verified
INV100050,118634,2024-12-28,SIP,513,Verified
INV100050,118634,2025-01-23,SIP,500,Verified
INV100050,118634,2025-02-22,SIP,524,Verified
INV100050,118634,2025-03-21,SIP,500,Verified
INV100050,118634,2025-04-12,SIP,500,Verified
INV100050,118634,2025-05-06,SIP,500,Verified
INV100050,118634,2025-05-31,SIP,500,Verified
INV100050,125497,2026-05-21,Lumpsum,10000,Verified
INV100051,120503,2025-12-11,Lumpsum,5000,Verified
INV100051,125497,2025-12-18,Lumpsum,10000,Verified
INV100051,148569,2025-12-30,SIP,2021,Verified
INV100051,148569,2026-02-01,SIP,1972,Verified
INV100051,118632,2026-02-22,Lumpsum,10000,Verified
INV100051,148569,2026-03-12,SIP,1912,Verified
INV100051,148569,2026-04-12,SIP,1997,Verified
INV100051,148569,2026-05-11,SIP,1989,Verified
INV100051,148569,2026-05-22,Redemption,5000,Verified
INV100052,120506,2024-06-20,SIP,2626,Verified
INV100052,120506,2024-07-21,SIP,2652,Verified
INV100052,120506,2024-08-23,SIP,2544,Verified
INV100052,120843,2024-09-25,SIP,2462,Verified
INV100052,120843,2024-10-22,SIP,2527,Verified
INV100052,120506,2024-11-24,SIP,2515,Verified
INV100052,120843,2024-12-21,SIP,2679,Verified
INV100052,120843,2025-01-22,SIP,2287,Verified
INV100052,120843,2025-02-20,SIP,2474,Verified
INV100052,120843,2025-03-14,SIP,2736,Verified
INV100052,120506,2025-04-15,SIP,2454,Verified
INV100052,120506,2025-05-19,SIP,2433,Verified
INV100052,120506,2025-06-22,SIP,2530,Verified
INV100052,120506,2025-07-22,SIP,2479,Verified
INV100052,120843,2025-08-25,SIP,2298,Verified
INV100052,120843,2025-09-26,SIP,2578,Verified
INV100052,120506,2025-10-27,SIP,2460,Verified
INV100052,120506,2025-11-29,SIP,2495,Verified
INV100052,120506,2025-12-27,SIP,2752,Verified
INV100052,120506,2026-01-19,SIP,2562,Verified
INV100052,120506,2026-02-11,SIP,2446,Verified
INV100052,149323,2026-02-27,Lumpsum,5000,Verified
INV100052,120843,2026-03-04,SIP,2548,Verified
INV100052,120506,2026-04-01,SIP,2604,Verified
INV100052,120843,2026-04-12,Redemption,10000,Verified
INV100052,120506,2026-05-06,SIP,2686,Verified
INV100053,118636,2022-09-27,SIP,1073,Pending
INV100053,118636,2022-10-27,SIP,997,Pending
INV100053,118636,2022-11-27,SIP,960,Pending
INV100053,118636,2022-12-23,SIP,1063,Pending
